meal_id,carbs,proteins,fats,calories,meal_type,diet_type,pct_carbs,protein_per_kg,water_intake_liters
7240,238.82,94.9,63.5,2267.0,Dinner,Low-Carb,0.5010963186772837,1.0666516803416883,3
7241,279.54,112.06,74.98,3023.0,Dinner,Low-Carb,0.4989068453788561,0.9304990450884332,3
7242,196.52,78.82,52.61,2425.0,Breakfast,Balanced,0.4991459504079753,0.9244663382594416,3
7243,190.6,77.85,51.44,2023.0,Snack,Paleo,0.4961086962180171,1.077359535012455,2
7244,209.57,82.66,55.8,1306.0,Snack,Paleo,0.5016276509167504,1.913868951146099,2
7245,228.54,91.36,60.81,2150.0,Breakfast,Low-Carb,0.5003913755070092,1.1347658675940877,3
7246,347.92,139.41,93.15,2417.0,Snack,Keto,0.4992269529750652,1.6129816036098574,3
7247,222.53,88.22,58.72,1448.0,Dinner,Vegetarian,0.5024725088626459,1.78582995951417,2
7248,205.75,83.07,55.63,2664.0,Dinner,Vegan,0.4969956822367825,0.8702985856469355,3
7249,221.4,88.67,58.74,3174.0,Snack,Vegan,0.50063880063767,0.7332947403241813,2
7250,194.66,78.5,51.96,2135.0,Lunch,Vegetarian,0.499038634091317,0.9504782661339144,3
7251,302.87,121.55,81.45,1788.0,Snack,Keto,0.4984017147112184,1.6881944444444443,2
7252,297.15,118.37,78.97,3387.0,Dinner,Vegetarian,0.5009250635322676,0.928028224225794,3
7253,246.27,98.03,66.19,1964.0,Lunch,Paleo,0.4993030599469819,1.4151869496174392,1
7254,193.76,77.06,51.08,2609.0,Snack,Vegan,0.5022942320155541,0.7129244148394857,3
7255,234.69,95.04,63.44,2599.0,Snack,Low-Carb,0.4967299511080068,0.8588469184890657,3
7256,267.47,106.63,70.99,1556.0,Snack,Paleo,0.5010420032688463,1.8996971316586493,2
7257,191.43,76.86,51.42,2019.0,Dinner,Vegetarian,0.4985350990273057,0.943762278978389,3
7258,297.21,118.53,78.78,1646.0,Dinner,Keto,0.5012015278375028,2.079473684210526,2
7259,200.95,79.86,53.17,1536.0,Lunch,Vegetarian,0.5018198617779082,1.3004396678065462,2
7260,297.24,118.2,79.34,2676.0,Dinner,Keto,0.5004419526731823,1.235497021009721,2
7261,283.99,114.46,75.49,1717.0,Lunch,Paleo,0.4997162602663194,1.9456059833418324,1
7262,253.05,101.93,67.62,1792.0,Snack,Paleo,0.4989894010352477,1.457808924485126,2
7263,204.83,82.41,54.4,1774.0,Breakfast,Balanced,0.500024411678547,1.2205272511848342,2
7264,278.76,112.37,74.7,2429.0,Lunch,Vegan,0.498493396875922,1.3049587736615955,3
7265,285.7,114.29,76.37,1911.0,Breakfast,Vegetarian,0.4996305671777518,1.6345823798627004,1
7266,199.46,80.16,53.05,1736.0,Lunch,Vegan,0.4999216757627214,1.288124698698377,3
7267,221.55,88.64,58.65,1215.0,Snack,Vegetarian,0.5010714629002437,2.2310596526554245,2
7268,249.28,99.68,66.5,1826.0,Dinner,Paleo,0.4999749290492092,1.593859929645027,3
7269,205.81,82.52,54.91,2691.0,Lunch,Vegetarian,0.4996874070567099,0.92376581215717,3
7270,238.07,94.02,63.07,2215.0,Snack,Vegetarian,0.5022600330170518,1.1714428108646897,3
7271,278.3,111.97,74.25,2002.0,Dinner,Keto,0.4993428518882355,1.6726919629518973,2
7272,323.11,129.49,85.92,1754.0,Breakfast,Keto,0.5002322269011642,1.8984019938425452,1
7273,281.06,112.82,75.05,2068.0,Lunch,Vegetarian,0.4994469051120184,1.472845953002611,1
7274,210.76,83.9,56.25,1783.0,Snack,Balanced,0.5003531387805732,1.3460612866998236,2
7275,345.41,137.87,91.98,1666.0,Lunch,Paleo,0.5004237687164517,2.3128669686294248,2
7276,347.77,138.66,91.96,1161.0,Snack,Vegan,0.5015865232065077,3.373722627737226,1
7277,309.3,123.61,82.58,1793.0,Dinner,Keto,0.4999070654501669,1.8782859747758696,1
7278,234.21,94.98,63.33,1548.0,Breakfast,Vegan,0.496541635528136,1.608739837398374,1
7279,189.99,75.82,50.62,2305.0,Snack,Paleo,0.5003621232272423,0.8865762394761459,3
7280,206.52,82.38,54.74,1896.0,Lunch,Balanced,0.5011830657784573,1.114146605355694,2
7281,188.5,75.22,50.27,1997.0,Lunch,Paleo,0.5002288845691993,1.0033346672002137,2
7282,222.5,89.24,60.21,1258.0,Breakfast,Keto,0.4975263437403919,2.133907221425156,2
7283,251.77,100.45,66.64,1717.0,Dinner,Paleo,0.5013740640433328,1.696217494089835,2
7284,177.37,71.42,47.99,1651.0,Breakfast,Balanced,0.4971585135977912,1.1700524246395807,2
7285,402.59,160.35,106.99,2476.0,Snack,Vegetarian,0.5009409986094996,1.8265178266317343,3
7286,199.42,79.71,51.86,3033.0,Lunch,Low-Carb,0.5038212296148453,0.6580533311318418,3
7287,199.13,79.91,52.69,2260.0,Breakfast,Keto,0.5008394273030804,0.9627710843373494,3
7288,201.67,80.86,53.58,1817.0,Snack,Keto,0.5003163104556111,1.2550054322520563,2
7289,429.59,171.24,114.3,2518.0,Lunch,Balanced,0.5006847279444759,1.9301172227231744,3
7290,248.59,99.21,65.96,1440.0,Breakfast,Vegan,0.5009774087583886,2.011557177615572,2
7291,306.77,122.33,81.15,1505.0,Snack,Paleo,0.5015142536017165,2.1632183908045977,1
7292,255.28,102.52,68.37,1335.0,Breakfast,Paleo,0.4989518844092194,2.1177442677132823,2
7293,246.81,98.77,65.84,2523.0,Lunch,Paleo,0.4998987280239811,1.1830159300515033,3
7294,201.58,81.14,53.89,1812.0,Breakfast,Low-Carb,0.498994362240004,1.2027868366439374,1
7295,205.77,82.73,55.39,3299.0,Dinner,Low-Carb,0.4980786803105579,0.6779480455625666,3
7296,313.54,125.46,83.32,2598.0,Snack,Vegetarian,0.5004868549172347,1.323138578358996,3
7297,251.57,101.54,67.0,2604.0,Lunch,Paleo,0.4992855158178859,1.0599164926931108,3
7298,220.34,87.56,58.85,1298.0,Dinner,Keto,0.5004173172462739,2.1781094527363183,2
7299,194.78,77.36,51.75,1267.0,Lunch,Balanced,0.5012642265699893,1.6676007760293166,1
7300,202.23,81.19,53.83,1630.0,Breakfast,Vegetarian,0.4999042115996663,1.392385525638827,2
7301,282.7,112.94,74.76,2252.0,Dinner,Vegan,0.5013744790281103,1.288533941814033,3
7302,260.4,105.06,69.0,1877.0,Breakfast,Paleo,0.5000864204643659,1.808261617900172,2
7303,296.25,118.59,78.95,3278.0,Dinner,Low-Carb,0.5000189880628377,0.9604762290434924,2
7304,192.3,78.3,51.84,2196.0,Snack,Balanced,0.4965912612333437,1.0073330760324195,2
7305,168.25,67.5,44.75,1474.0,Breakfast,Paleo,0.5000928850083597,1.2449280708225747,2
7306,321.47,128.74,86.11,2474.0,Lunch,Low-Carb,0.4992099633904412,1.4502647290751385,2
7307,214.25,85.34,56.92,1884.0,Dinner,Vegetarian,0.5009820885750362,1.18957345971564,2
7308,250.29,100.5,66.72,3496.0,Dinner,Paleo,0.4996705995088938,0.831953642384106,3
7309,321.35,128.18,85.34,2108.0,Snack,Vegan,0.5009001706817137,1.822032693674485,1
7310,182.59,73.29,48.61,2036.0,Lunch,Low-Carb,0.4999007535882711,1.033709449929478,2
7311,205.49,81.93,54.8,2742.0,Dinner,Vegan,0.5003165173354109,0.9149078726968176,3
7312,162.87,66.14,43.83,3225.0,Lunch,Paleo,0.4971194420492785,0.5278110286489506,3
7313,308.63,122.52,81.11,2533.0,Lunch,Keto,0.5029434651000778,1.4134748500230732,3
7314,221.14,88.29,58.77,3296.0,Snack,Balanced,0.5006990631987094,0.7080760285508061,2
7315,256.85,102.12,67.94,1946.0,Breakfast,Vegetarian,0.5018218761905693,1.4742312689475965,2
7316,274.77,110.62,73.81,2917.0,Breakfast,Vegan,0.4982569077679806,0.9618294061385968,2
7317,179.67,72.22,48.42,2263.0,Snack,Paleo,0.4979284160350298,0.8797661103666706,3
7318,266.05,106.79,71.13,1549.0,Dinner,Balanced,0.4992657856093979,2.157809658516872,1
7319,349.46,140.08,93.22,1314.0,Dinner,Low-Carb,0.4997390191409797,3.249362096961262,2
7320,203.4,80.63,53.95,2088.0,Breakfast,Keto,0.5017050324665315,0.8652215902993883,2
7321,208.82,83.26,55.38,1683.0,Dinner,Balanced,0.5011459495782186,1.269013869836915,3
7322,273.73,107.94,72.04,2048.0,Dinner,Keto,0.5034022362807121,1.4089544445894793,1
7323,338.18,134.2,89.91,1540.0,Lunch,Low-Carb,0.5012468920336013,2.1796329381192137,2
7324,169.97,66.99,44.33,1709.0,Snack,Vegetarian,0.5048076566108063,1.101084812623274,2
7325,233.78,92.64,62.2,1928.0,Lunch,Low-Carb,0.5012758110513111,1.3055242390078918,1
7326,217.99,86.55,57.75,2379.0,Lunch,Vegan,0.5017290883877761,1.063267813267813,3
7327,237.08,94.4,62.97,2939.0,Breakfast,Keto,0.501054077616041,0.824958489906493,2
7328,366.84,148.69,98.32,1869.0,Dinner,Vegan,0.4979165252799457,2.5495541838134432,2
7329,216.34,85.9,58.26,2870.0,Dinner,Low-Carb,0.4992557549183637,0.7660750914117543,2
7330,194.56,77.03,51.37,2701.0,Breakfast,Vegan,0.5025150288308183,0.7964226633581473,2
7331,192.57,76.98,51.86,1654.0,Snack,Vegan,0.4985824692221057,1.1914564308930506,1
7332,162.16,64.23,42.31,2877.0,Lunch,Vegan,0.5042484549306177,0.6300147130946543,3
7333,398.05,158.8,106.09,1884.0,Dinner,Vegan,0.5003441004836262,2.672051152616524,2
7334,341.29,136.3,91.07,2187.0,Breakfast,Balanced,0.5000604397818308,1.6760944417117565,3
7335,208.71,82.65,55.54,2916.0,Lunch,Balanced,0.5013150783642587,0.745198809845821,2
7336,196.71,79.14,53.19,1772.0,Snack,Balanced,0.4973358363198513,1.213989875747814,2
7337,221.49,89.71,59.72,1166.0,Snack,Paleo,0.497093610431582,2.2047186040796265,2
7338,244.61,98.67,65.38,2295.0,Snack,Keto,0.4988121577943861,1.1681070202438737,3
7339,236.22,93.87,62.39,1659.0,Breakfast,Vegetarian,0.5020963190868657,1.5380960183516303,2
7340,244.85,97.69,65.25,1477.0,Lunch,Keto,0.5003550610245171,2.0900727428326915,2
7341,193.59,77.06,51.83,2760.0,Dinner,Balanced,0.4998870289915885,0.7620648734177216,2
7342,251.78,101.2,67.3,1795.0,Breakfast,Keto,0.4991623794371587,1.496156120638675,2
7343,257.24,103.42,69.3,2363.0,Breakfast,Keto,0.4979625811821868,1.1341155828489966,3
7344,307.61,123.81,81.55,1340.0,Dinner,Keto,0.5002541032594333,2.40221187427241,3
7345,277.54,110.22,72.46,2233.0,Dinner,Balanced,0.5038898319701524,1.3046875,3
7346,289.44,115.75,77.22,1338.0,Snack,Keto,0.4999524989852056,2.2938961553705903,1
7347,308.2,123.16,81.7,2146.0,Snack,Paleo,0.50098750782285,1.6254454269499805,2
7348,195.24,77.41,51.52,2059.0,Lunch,Vegetarian,0.502457729624006,1.013219895287958,2
7349,311.62,124.65,83.17,1747.0,Lunch,Keto,0.499869666868516,1.9998395636130275,2
7350,222.05,88.86,58.69,2260.0,Snack,Keto,0.5012839687332449,1.0035008469791078,3
7351,199.8,79.86,53.81,2060.0,Dinner,Low-Carb,0.4985869626246935,1.0520353049664075,2
7352,367.42,147.04,97.74,1996.0,Snack,Keto,0.5003165957446809,2.050481104448473,2
7353,408.38,163.28,108.84,2082.0,Breakfast,Vegan,0.5001285897985427,2.5790554414784395,3
7354,308.9,123.43,82.78,1517.0,Snack,Vegan,0.4993654873622864,2.2569025415980986,3
7355,194.55,78.53,52.39,2485.0,Lunch,Low-Carb,0.4976244220919153,0.8827562949640289,3
7356,219.37,87.12,58.3,2370.0,Dinner,Low-Carb,0.5012281082563148,0.9994264081679476,3
7357,205.28,81.4,54.28,1598.0,Dinner,Vegan,0.5021403586017954,1.347682119205298,2
7358,174.96,70.34,46.93,1988.0,Dinner,Balanced,0.498614247953433,0.9876439202471216,1
7359,249.84,99.37,66.7,3299.0,Dinner,Vegetarian,0.5003955656588921,0.8178600823045268,3
7360,174.83,70.48,47.14,2650.0,Breakfast,Vegan,0.4975595873354678,0.7010145215834493,3
7361,290.3,116.54,77.95,2108.0,Breakfast,Low-Carb,0.4986023504557926,1.5322114120431238,2
7362,410.51,164.33,109.92,3441.0,Breakfast,Low-Carb,0.4993067042911355,1.2768453768453771,2
7363,407.74,161.89,108.59,2037.0,Snack,Vegetarian,0.5009352453905763,2.295660805445264,2
7364,223.07,89.67,59.92,1237.0,Lunch,Keto,0.4984136205201537,2.202652910832719,2
7365,221.12,88.03,59.08,3131.0,Lunch,Vegan,0.5001809627216793,0.7332167249708479,2
7366,408.78,163.98,109.01,1751.0,Lunch,Vegan,0.499711197293506,2.596263457884737,3
7367,290.56,115.93,77.03,2731.0,Dinner,Vegan,0.5011318411714233,1.0988625592417065,2
7368,199.03,79.23,52.59,3223.0,Snack,Vegetarian,0.5018564629495382,0.6475684511646915,3
7369,410.41,162.99,108.79,2567.0,Breakfast,Paleo,0.5016148696340341,1.8502667726189128,3
7370,170.36,67.75,44.94,3505.0,Dinner,Low-Carb,0.5022035522146069,0.524827639631265,3
7371,199.17,80.19,53.0,2661.0,Dinner,Vegan,0.4996613230977647,0.9349422875131164,3
7372,205.08,82.5,54.71,1596.0,Snack,Keto,0.4993699435688588,1.3877207737594617,2
7373,315.24,126.99,84.4,2091.0,Breakfast,Low-Carb,0.4986948887096009,1.6880233949222383,2
7374,174.72,70.0,46.4,2167.0,Breakfast,Paleo,0.5004582951420715,0.91683038637852,1
7375,216.32,85.56,57.6,1567.0,Snack,Paleo,0.5013442106238991,1.6013475575519371,1
7376,281.19,113.57,74.68,1797.0,Dinner,Paleo,0.4996357433500951,1.5506553795740032,2
7377,295.96,117.8,78.92,2550.0,Dinner,Low-Carb,0.5004988754164341,1.328521484154731,3
7378,339.25,134.21,89.47,1926.0,Dinner,Vegan,0.5027657674680538,2.093106674984404,2
7379,257.15,102.95,68.43,1949.0,Dinner,Paleo,0.5002261376181143,1.3415428720354443,2
7380,275.71,109.71,73.42,1360.0,Breakfast,Vegetarian,0.5007310007900256,2.2449355432780846,1
7381,279.17,111.34,74.44,2353.0,Dinner,Paleo,0.5003046594982079,1.2600724309642373,3
7382,219.4,88.2,59.32,3312.0,Snack,Keto,0.4974267123132382,0.7354903268845897,2
7383,241.91,97.23,64.62,2730.0,Dinner,Low-Carb,0.4992621792027408,0.9448979591836736,2
7384,199.85,78.18,52.79,2416.0,Lunch,Vegetarian,0.5036447143766184,0.8940988106129919,2
7385,272.48,108.49,71.99,1280.0,Breakfast,Vegan,0.5018533099424899,2.460090702947846,1
7386,285.07,114.09,76.21,2101.0,Dinner,Low-Carb,0.4995684613126662,1.4832293291731669,2
7387,246.7,99.7,66.01,1316.0,Dinner,Keto,0.4984618803954154,2.0129214617403592,2
7388,222.51,88.98,58.87,2883.0,Dinner,Low-Carb,0.5012079130978325,0.8228222674311079,2
7389,217.49,86.78,58.4,1993.0,Dinner,Vegan,0.4992081162347649,1.2303984120232525,2
7390,297.0,120.56,80.01,1015.0,Breakfast,Vegan,0.4970025059301435,2.9106711733462096,2
7391,265.4,105.91,71.58,1686.0,Snack,Keto,0.4985301437923229,1.608840953972353,1
7392,305.1,122.36,81.75,2152.0,Breakfast,Vegetarian,0.4990206862147784,1.5035635291226346,2
7393,288.64,115.73,77.26,1816.0,Dinner,Paleo,0.4992001106873859,1.6320688196305178,1
7394,248.58,98.77,65.99,1920.0,Lunch,Balanced,0.5013437132873833,1.466082826183761,2
7395,243.52,96.95,64.42,3249.0,Lunch,Low-Carb,0.5016738254895295,0.8158714129428596,2
7396,175.85,70.23,46.61,1232.0,Breakfast,Low-Carb,0.5010649589331889,1.5038543897216274,1
7397,298.62,118.76,79.92,1503.0,Snack,Balanced,0.5000334896182184,2.2720489764683376,2
7398,293.85,117.77,78.47,2150.0,Snack,Vegetarian,0.4995940851188629,1.5350625651720542,2
7399,305.17,122.31,81.64,2372.0,Lunch,Low-Carb,0.4993209745242731,1.5103729315880463,2
7400,153.87,61.66,40.79,2069.0,Snack,Balanced,0.5007036925555022,0.8112090514405998,2
7401,220.0,88.9,58.92,1622.0,Breakfast,Low-Carb,0.4983351077083381,1.5317022742935908,2
7402,252.37,100.25,67.01,2572.0,Snack,Keto,0.5013384188282503,1.0164250228125318,2
7403,264.37,105.86,70.72,1787.0,Snack,Vegetarian,0.4994238216680834,1.5458528037383177,2
7404,340.52,135.93,89.8,1974.0,Dinner,Balanced,0.5018717759764185,1.841121495327103,1
7405,226.63,90.73,60.14,2058.0,Snack,Paleo,0.5006461589440547,1.2996705343074058,2
7406,265.75,105.95,70.71,2324.0,Snack,Vegan,0.5006617401174648,1.2775835041601349,3
7407,257.15,101.6,67.99,2023.0,Breakfast,Paleo,0.5025135448065621,1.4974207811348563,1
7408,196.91,79.16,53.01,3187.0,Lunch,Paleo,0.4980744544287548,0.6484272608125818,3
7409,328.35,132.27,87.78,1455.0,Lunch,Vegetarian,0.498917378917379,2.432328061787422,3
7410,201.13,81.03,53.61,2333.0,Dinner,Vegetarian,0.4993513869147741,0.9779145546705286,3
7411,309.84,123.68,82.58,1630.0,Snack,Paleo,0.5002866023493319,2.310911808669656,1
7412,243.49,96.93,65.21,1987.0,Lunch,Paleo,0.4998332110214157,1.3912731448256066,2
7413,256.15,102.29,67.47,1732.0,Snack,Keto,0.5020112788401706,1.509369927696621,1
7414,224.58,89.36,60.33,2541.0,Dinner,Keto,0.4994190345410373,0.9793950021920212,3
7415,220.04,87.14,59.39,1119.0,Dinner,Balanced,0.4991748098659845,2.180135101325994,2
7416,309.46,122.61,82.0,1352.0,Lunch,Paleo,0.5019057041374053,2.4012925969447707,3
7417,192.4,77.39,51.32,1505.0,Dinner,Low-Carb,0.499403000571043,1.2135800533166066,1
7418,229.63,91.7,61.91,2405.0,Snack,Paleo,0.4985156118555666,1.087394758686114,3
7419,150.83,60.58,40.48,2797.0,Dinner,Vegan,0.498628053819961,0.5440014367816092,2
7420,221.2,88.64,58.9,1785.0,Dinner,Balanced,0.5000395600917794,1.5372875476933752,2
7421,194.24,78.75,52.49,1793.0,Dinner,Balanced,0.4966599973152131,1.3579927573719606,2
7422,310.47,123.8,82.98,1614.0,Breakfast,Low-Carb,0.4999718185112122,2.155292479108635,1
7423,194.39,77.11,51.54,2782.0,Lunch,Paleo,0.5016969274644161,0.7131230925737538,3
7424,234.99,94.27,62.25,1539.0,Breakfast,Balanced,0.5007004778164269,1.5288679857281868,2
7425,228.54,90.46,60.38,1922.0,Dinner,Low-Carb,0.5024458343867826,1.2897063016823496,2
7426,197.61,78.58,52.45,1557.0,Dinner,Low-Carb,0.5012905803489324,1.348318462594372,3
7427,392.8,157.04,104.05,1884.0,Dinner,Paleo,0.5010507651930443,2.63578382007385,2
7428,279.67,110.45,73.95,2001.0,Breakfast,Keto,0.5025448893321294,1.4656316348195328,2
7429,210.36,83.39,56.12,1382.0,Snack,Keto,0.5008332936526833,1.7917920068758058,2
7430,200.63,79.52,53.35,1598.0,Lunch,Low-Carb,0.5013399968764641,1.2644299570678963,3
7431,167.02,66.63,43.96,2228.0,Lunch,Balanced,0.502225162376714,0.7869375221447974,2
7432,256.27,103.19,68.71,3386.0,Snack,Low-Carb,0.4985239978018023,0.8149581424735428,2
7433,282.92,112.95,75.23,2793.0,Breakfast,Balanced,0.5006215301585897,1.1011991810470898,2
7434,273.08,109.89,73.28,2199.0,Lunch,Vegetarian,0.4984576070092179,1.2679127725856698,3
7435,139.17,56.21,37.41,1628.0,Snack,Low-Carb,0.4978313554699027,0.9703089936129812,1
7436,308.99,123.39,82.06,1875.0,Breakfast,Low-Carb,0.5007819907133538,1.8554887218045115,1
7437,283.07,112.54,75.56,1892.0,Breakfast,Balanced,0.5004596725716912,1.601309049516221,1
7438,176.34,70.48,46.63,1989.0,Breakfast,Vegetarian,0.5013397775329613,0.9526899161935658,1
7439,280.8,111.44,74.9,1960.0,Lunch,Vegan,0.5007445186486318,1.5339298004129387,3
7440,243.25,96.52,65.07,2000.0,Lunch,Balanced,0.5003316689892067,1.5335239911026377,3
7441,288.06,115.3,76.56,1938.0,Snack,Paleo,0.500434314304576,1.7422181928074945,2
7442,230.92,93.54,61.96,3096.0,Snack,Balanced,0.4978118869510854,0.810361257905224,2
7443,165.94,66.0,43.98,2563.0,Snack,Keto,0.5014883875549646,0.6362058993637941,2
7444,195.57,78.08,52.62,1474.0,Breakfast,Keto,0.4988457957632415,1.5446092977250248,2
7445,181.14,72.16,47.96,2855.0,Dinner,Paleo,0.5014811328590016,0.6510872507443832,2
7446,156.95,61.8,40.88,1958.0,Breakfast,Low-Carb,0.505100891449168,0.9665311229277448,2
7447,313.13,126.05,83.92,2296.0,Lunch,Keto,0.4986146496815286,1.4876667060073172,3
7448,231.92,92.62,61.47,2071.0,Lunch,Vegetarian,0.5010721673985492,1.113354970549345,2
7449,282.48,112.87,75.19,2481.0,Snack,Vegan,0.5003830637125738,1.3167288847410172,3
7450,248.23,99.9,65.91,1913.0,Lunch,Low-Carb,0.5000327338835983,1.4347264110297286,1
7451,299.61,120.29,80.19,1624.0,Dinner,Low-Carb,0.4990775868171955,2.0836653386454187,2
7452,198.58,79.29,52.85,1650.0,Breakfast,Keto,0.5004757014233239,1.3077684314695697,1
7453,243.64,97.45,64.59,3118.0,Dinner,Keto,0.5008865840558778,0.7618042526579112,3
7454,152.46,60.37,40.89,2828.0,Breakfast,Paleo,0.5001435214421035,0.5439718868264551,2
7455,308.23,123.13,81.89,1751.0,Snack,Balanced,0.5006883388495198,1.7935906773488708,1
7456,209.48,84.21,55.99,1152.0,Snack,Balanced,0.4991570707762692,1.9129940935938208,2
7457,252.22,101.1,67.23,2480.0,Breakfast,Balanced,0.4998538410087448,1.065556492411467,3
7458,221.99,88.81,59.47,1878.0,Dinner,Keto,0.4992943213958379,1.3775399410578564,2
7459,188.79,74.81,49.87,1975.0,Dinner,Low-Carb,0.5023582552237515,1.0059163641253193,2
7460,246.56,98.84,65.79,3080.0,Lunch,Keto,0.4996884040715201,0.9186727391021472,2
7461,247.33,100.63,66.72,1771.0,Breakfast,Low-Carb,0.4965668165756505,1.604176630001594,3
7462,306.43,123.08,82.08,1933.0,Snack,Balanced,0.4989172731565151,1.6741022850924918,3
7463,185.62,73.1,48.66,1468.0,Dinner,Vegetarian,0.5041213454461508,1.306290207290922,2
7464,234.99,95.06,63.93,2273.0,Snack,Keto,0.4958719540824132,1.070857271600766,3
7465,199.59,78.88,52.49,2334.0,Breakfast,Low-Carb,0.5032875451525256,0.8948383437322744,3
7466,204.51,81.05,54.12,1979.0,Lunch,Paleo,0.5020744850612525,1.0980896897439372,3
7467,258.36,102.97,68.3,1992.0,Snack,Low-Carb,0.5016650323783265,1.3869881465517242,3
7468,239.25,96.14,64.11,2032.0,Lunch,Vegan,0.4988142086471554,1.2774382141908052,2
7469,285.32,114.36,75.15,1715.0,Dinner,Balanced,0.5016461031968247,1.8020800504254648,1
7470,205.63,83.2,54.56,1924.0,Breakfast,Keto,0.4995991156247722,1.296758104738155,2
7471,174.33,69.74,47.16,2023.0,Dinner,Paleo,0.4978296875892399,0.9243207422133862,1
7472,200.51,79.57,53.55,1206.0,Dinner,Keto,0.5005648236564374,1.9252359061214608,1
7473,345.55,138.94,92.46,1018.0,Snack,Low-Carb,0.4989711562759467,3.457078875342125,1
7474,153.68,60.52,40.21,2764.0,Breakfast,Vegetarian,0.5044104735412616,0.5475436533067946,2
7475,220.96,87.93,59.34,1763.0,Lunch,Balanced,0.4994518597212961,1.4783120376597176,2
7476,220.58,87.89,58.36,1044.0,Snack,Paleo,0.5015689663013325,2.172805933250927,2
7477,199.4,80.22,53.53,1133.0,Lunch,Low-Carb,0.4984221215435088,1.926512968299712,1
7478,150.84,60.38,40.38,2697.0,Breakfast,Low-Carb,0.4993461888603824,0.551516258677384,2
7479,376.5,151.02,100.68,2103.0,Dinner,Vegetarian,0.4993037596976328,1.9111617312072893,2
7480,279.65,111.44,74.41,1708.0,Dinner,Vegan,0.5007049976500079,1.7315102548166563,2
7481,207.96,83.21,55.51,1375.0,Breakfast,Low-Carb,0.4998227451074645,1.6615415335463255,2
7482,293.44,116.48,77.32,1852.0,Dinner,Keto,0.5025604137765675,1.799752781211372,2
7483,196.87,79.72,52.63,1731.0,Breakfast,Vegetarian,0.4983956000835426,1.2990060290043997,2
7484,255.85,102.01,68.66,1623.0,Dinner,Vegetarian,0.4993705413344523,1.8119005328596804,2
7485,244.48,97.2,66.02,2509.0,Lunch,Vegetarian,0.4987097761232086,1.0087173100871731,2
7486,290.91,116.43,77.96,2110.0,Dinner,Vegetarian,0.4992020592020592,1.523354703650399,1
7487,304.34,122.31,81.71,2961.0,Dinner,Paleo,0.4985114599158883,1.1450102976970606,3
7488,227.05,90.52,60.56,1984.0,Dinner,Vegetarian,0.5002974682149705,1.3120742136541528,2
7489,397.73,158.69,105.89,2286.0,Dinner,Vegetarian,0.5004954871346372,2.1099587820768515,2
7490,278.42,111.44,74.44,1995.0,Snack,Paleo,0.4995424777967166,1.7374493295915183,2
7491,312.46,125.3,83.7,2235.0,Breakfast,Low-Carb,0.4990696151481028,1.393925909444877,2
7492,188.11,74.94,49.6,1928.0,Lunch,Balanced,0.5020952889363406,1.11700700551498,2
7493,288.18,114.99,77.21,1931.0,Lunch,Vegan,0.4995384755392035,1.6791764018691586,2
7494,236.39,93.95,62.69,2090.0,Dinner,Vegan,0.5014717035167084,1.2971144553361866,1
7495,245.73,99.13,65.74,1443.0,Dinner,Keto,0.498665719648927,1.7841972642188624,2
7496,302.45,119.58,80.34,1588.0,Dinner,Vegan,0.5017460330626499,2.076041666666667,2
7497,254.42,101.86,67.58,1784.0,Dinner,Vegan,0.5004967196828862,1.621458134352117,2
7498,283.67,113.13,75.22,2816.0,Breakfast,Paleo,0.5011439019865911,1.1093351637575994,2
7499,246.34,97.93,65.64,2963.0,Lunch,Keto,0.5007317668103098,0.9073473547669786,2
7500,191.08,75.85,50.71,2065.0,Snack,Keto,0.5014861132070519,0.9864741838990764,2
7501,161.55,64.18,43.28,2694.0,Lunch,Keto,0.4999845253938287,0.625658023006434,3
7502,197.19,79.35,53.14,2427.0,Breakfast,Paleo,0.4978225470519181,0.834034055076729,3
7503,186.41,73.49,49.32,2328.0,Lunch,Keto,0.5026289535416723,0.927201614938178,1
7504,300.34,120.47,80.18,2470.0,Snack,Balanced,0.499555067654666,1.375385317958671,3
7505,320.33,126.6,85.23,2004.0,Dinner,Keto,0.5015363297961868,1.8366458726244013,1
7506,238.99,95.96,64.39,2970.0,Breakfast,Paleo,0.4980748289749963,0.814739344540669,2
7507,244.74,97.82,65.42,1716.0,Lunch,Vegan,0.4997192473787915,1.6476334849250462,1
7508,218.21,86.92,58.11,2312.0,Breakfast,Keto,0.5006223078731984,1.0762753838533927,3
7509,180.63,73.09,48.2,2302.0,Breakfast,Balanced,0.4987436839053483,0.9007887601676116,3
7510,322.02,129.55,85.54,2368.0,Dinner,Keto,0.5000038817766115,1.5680222706366498,3
7511,238.33,94.84,63.36,3313.0,Breakfast,Balanced,0.5009774451894983,0.753475808373719,2
7512,166.73,66.71,44.91,1578.0,Breakfast,Low-Carb,0.4984640681639822,1.0482401005656818,2
7513,309.63,124.0,82.32,1356.0,Lunch,Balanced,0.500331259594409,2.540983606557377,2
7514,220.68,88.52,59.01,3309.0,Snack,Vegetarian,0.4993070835855172,0.7376666666666666,2
7515,279.47,112.54,75.27,1515.0,Snack,Keto,0.4978378691320748,2.1518164435946465,1
7516,271.3,108.11,72.15,1747.0,Lunch,Vegetarian,0.500786805661309,1.8246413502109704,2
7517,175.79,69.65,47.22,3344.0,Snack,Low-Carb,0.4998507186829122,0.5558659217877095,3
