user_id,age,gender,weight_kg,height_m,bmi,fat_percentage,lean_mass_kg
12374,24,Male,105,1.88,29.78,28.24439746241651,75.53712279131413
12375,43,Male,127,1.69,44.51,35.0,82.628
12376,43,Male,41,1.65,15.27,19.37403520972165,33.51621356331871
12377,20,Female,85,1.92,23.31,19.669579546038825,69.01989725404344
12378,43,Male,76,1.92,20.75,19.800788633806743,61.36041661627446
12379,18,Male,64,1.59,25.36,25.37250327690548,47.85115089884821
12380,27,Female,72,1.67,26.15,24.32351034302805,55.19843155579534
12381,49,Female,51,1.71,17.62,18.85926992729011,41.81181820646741
12382,29,Male,86,1.65,31.73,32.41293564221353,58.38846489869174
12383,54,Female,86,1.77,27.49,27.06833314883424,62.81604465890907
12384,21,Female,71,1.62,27.32,29.602898095850502,50.46768235508477
12385,27,Female,56,1.5,25.08,25.802944891677285,41.8693981976265
12386,45,Female,109,1.64,40.53,35.0,70.85000000000001
12387,19,Female,92,1.94,24.54,26.563733973847565,67.81104804854915
12388,46,Male,51,1.65,18.88,20.806239176145304,40.7135124395437
12389,21,Female,48,1.76,15.69,19.71089583379113,39.02050462477751
12390,32,Female,77,1.92,21.06,21.54252344108557,60.91438480034116
12391,57,Female,81,1.86,23.7,22.613750458532227,63.44898599904943
12392,24,Female,65,1.77,21.03,22.428546749839004,51.10407340120606
12393,25,Male,73,1.71,25.25,30.17237199758216,51.56072051698533
12394,28,Female,72,1.67,26.02,24.63708743502835,54.69086564839992
12395,46,Female,58,1.53,25.14,25.62984188323728,43.76683805171486
12396,42,Female,76,1.97,19.6,20.87488011214639,60.19047869869024
12397,28,Female,106,1.81,32.51,35.0,69.23150000000001
12398,30,Male,86,1.7,30.08,30.82724124758729,60.13879645934761
12399,38,Female,81,1.71,27.96,28.20508214309435,58.69952483980606
12400,52,Male,85,1.8,26.43,30.105268128976125,59.843869427970645
12401,56,Male,83,1.65,30.6,30.870036832744823,57.59217231464029
12402,29,Female,62,1.67,22.49,26.28962045789497,46.231150048808274
12403,35,Male,90,1.65,33.38,34.12590187308369,59.87296778755424
12404,35,Female,85,1.85,25.01,27.70855676007552,61.88147541337535
12405,41,Female,62,1.98,16.0,18.360238084444543,51.21262264962793
12406,49,Female,70,1.67,25.22,23.456112992890635,53.83331573210002
12407,37,Male,86,1.8,26.62,30.48439420426624,59.96416155939995
12408,45,Female,58,1.73,19.42,17.897904852088583,47.70952749045132
12409,42,Male,50,1.64,18.61,20.99036324581208,39.54432319547106
12410,20,Male,88,1.61,33.99,30.9286138186773,60.8518912257453
12411,50,Male,50,1.69,17.66,20.85937802494627,39.9106156620196
12412,28,Male,101,1.84,30.1,28.045227516487817,73.31471768345057
12413,42,Male,95,1.85,27.85,32.087291678788844,64.72081103011423
12414,50,Male,108,1.78,34.32,31.93569844639882,74.00631507923056
12415,43,Male,124,1.85,36.46,35.0,81.1135
12416,55,Male,85,1.64,31.71,28.93580990204266,60.61064773454783
12417,53,Female,78,1.9,21.63,26.80831455143442,57.16270633532972
12418,43,Male,87,1.97,22.54,25.175308996605267,65.44167475156902
12419,26,Female,64,1.5,28.67,29.5129259482932,45.47121147075606
12420,34,Male,100,1.63,37.88,35.0,65.4225
12421,43,Male,54,1.73,18.15,21.10870290009871,42.86164171437637
12422,20,Male,54,1.55,22.83,26.47630663849679,40.32774580878451
12423,55,Female,71,1.81,21.68,22.624617558621416,54.96747168635535
12424,50,Female,70,1.68,24.94,26.55545225413425,51.69027270354032
12425,57,Male,121,1.89,34.04,34.94715231330803,79.10426278701743
12426,41,Female,63,1.59,25.15,26.466736836104538,46.745095393288345
12427,26,Male,52,1.58,21.17,25.20194583834672,39.53825142984992
12428,21,Male,125,1.66,45.42,35.0,81.3605
12429,37,Male,47,1.74,15.62,25.011890994568976,35.46187674866833
12430,43,Female,95,1.77,30.36,32.427744842093944,64.26797188068446
12431,47,Male,60,1.76,19.6,19.412613706067063,48.92460221904669
12432,48,Female,43,1.65,16.07,20.14990932630036,34.94239967881096
12433,40,Male,52,1.66,19.03,19.95805161431007,41.98200192829437
12434,34,Male,68,1.68,24.21,26.868831899074987,49.96321404655197
12435,51,Female,60,1.71,20.7,27.676532772460487,43.77016236610691
12436,31,Male,77,1.92,21.09,21.43663404983509,61.0751606896582
12437,55,Female,48,1.87,13.84,16.790097345620907,40.26527189445404
12438,48,Female,69,1.62,26.46,25.56363172527529,51.68861412996883
12439,19,Male,72,1.73,24.16,24.91641442639545,54.3004490868308
12440,36,Female,59,1.77,18.85,23.19517358038421,45.34556951814116
12441,25,Male,66,1.61,25.5,27.54950513520912,47.89702215511325
12442,21,Female,40,1.56,16.7,21.50696136605567,31.90742020469837
12443,21,Female,101,1.95,26.8,30.279477474637552,71.0382404010918
12444,21,Female,55,1.61,21.28,23.85623459987277,42.00090099471018
12445,48,Male,73,1.59,28.93,28.35274090715525,52.395640574597365
12446,30,Female,77,1.71,26.4,26.865470439584648,56.452543367684605
12447,37,Female,104,1.89,29.23,28.64812823055192,74.49135412730381
12448,38,Male,85,1.89,23.99,25.30920781330039,64.00253982478289
12449,49,Female,101,1.68,36.09,35.0,66.2025
12450,26,Female,58,1.79,18.1,23.150023552542173,44.572986339525535
12451,27,Female,108,1.79,33.91,32.49478672168349,73.33766370556306
12452,22,Male,72,1.62,27.72,26.73086444333084,53.310623031032485
12453,32,Female,74,1.76,23.99,28.88533474812536,52.83819628214286
12454,27,Male,78,1.63,29.67,32.98917460994928,52.83133473751599
12455,52,Female,67,1.7,23.35,27.167151236912435,49.14760634533149
12456,53,Male,46,1.5,20.79,18.732323263979275,38.0170191771105
12457,20,Female,110,1.69,38.76,35.0,71.9615
12458,23,Female,56,1.55,23.71,24.50877302798533,42.99980288325956
12459,28,Female,85,1.72,28.76,28.498858829923844,60.82602079338378
12460,25,Male,64,1.77,20.64,25.32385363212044,48.28559624147092
12461,18,Female,65,1.58,26.29,25.910049837457752,48.63264328669273
12462,18,Female,64,1.53,27.66,25.30856917999826,48.37017059903313
12463,19,Male,117,1.81,35.9,35.0,76.453
12464,37,Female,56,1.57,22.8,28.647298242276,40.10021838784089
12465,18,Female,65,1.52,28.17,31.16436423613536,44.8051153186995
12466,59,Female,75,1.77,24.15,26.68080775747993,55.47330085069069
12467,40,Female,64,1.57,26.16,27.35850360084888,46.84650102781255
12468,32,Male,69,1.62,26.64,26.5397920657737,51.363377387611024
12469,22,Female,57,1.72,19.58,24.227794104978937,43.9024160955752
12470,31,Male,56,1.56,23.26,26.70980766452953,41.48957788110983
12471,18,Male,82,1.96,21.53,27.344586305322416,60.100558208237295
12472,55,Male,75,1.71,25.98,23.280959237791865,58.28345526704952
12473,36,Female,123,1.69,43.35,35.0,80.4765
12474,56,Male,78,1.62,29.79,30.693678032490897,54.17675188200187
12475,20,Male,70,1.58,28.23,29.12948753399864,49.94953718603776
12476,42,Male,42,1.65,15.72,20.23766560758801,34.13030288651309
12477,42,Female,65,1.85,19.22,23.06194580319607,50.60215824523794
12478,39,Male,86,1.82,26.19,24.66120839249268,65.34886784035184
12479,26,Female,75,1.97,19.57,21.39033104285428,59.69618260605645
12480,19,Female,71,1.94,19.1,21.825119221708388,56.192104303436
12481,43,Male,102,1.63,38.47,35.0,66.4365
12482,43,Male,94,1.83,28.32,26.932787275344367,69.28963782679094
12483,51,Male,49,1.77,15.68,19.189333173045902,39.694199545399854
12484,54,Female,80,1.66,29.06,30.6074417758016,55.576499881760505
12485,39,Male,73,1.94,19.51,22.81756969075416,56.65962209001737
12486,49,Male,69,1.72,23.36,28.36828657571612,49.51184031886503
12487,49,Male,69,1.72,23.64,26.191012447940103,51.61462499515549
12488,58,Male,122,1.89,34.28,29.597793046633416,86.20750241439738
12489,36,Female,71,1.64,26.47,25.90984722904493,52.752188772920015
12490,58,Male,62,1.78,19.86,22.82255527765925,48.57548370824127
12491,39,Female,58,1.98,14.88,17.672324346686327,48.01350044101253
12492,24,Male,95,1.9,26.43,27.013442951138195,69.62917542461417
12493,42,Female,93,1.79,29.19,29.233263344173604,66.18105212052885
12494,46,Male,61,1.76,19.77,20.727666541453218,48.55430424335991
12495,58,Female,66,1.75,21.62,21.625580230130755,51.89954077160741
12496,54,Male,51,1.68,18.19,20.798496313029062,40.66205199289089
12497,43,Male,55,1.73,18.44,19.101170439498404,44.63997415148478
12498,54,Male,63,1.69,22.29,23.648606594553705,48.61293218124766
12499,40,Female,54,1.61,21.13,21.34121161957489,43.08141839595884
12500,29,Female,85,1.65,31.43,31.286546816714687,58.80497323425557
12501,46,Female,41,1.58,16.58,21.70180494575608,32.39979311344614
12502,57,Female,62,1.52,26.88,31.28045444270941,42.68170974563319
12503,47,Male,127,1.65,46.96,35.0,83.096
12504,26,Female,48,1.77,15.36,18.13798133501967,39.38381717972204
12505,58,Male,89,1.62,34.01,32.78313739460242,59.99777156157789
12506,30,Male,120,1.96,31.28,28.31180818489473,86.14053128503048
12507,43,Male,65,1.79,20.32,22.73808154978385,50.29750891109071
12508,57,Male,96,1.86,28.01,30.261507057731183,67.57659966105848
12509,18,Male,57,1.75,18.77,21.32693344909048,45.22127865346279
12510,22,Male,86,1.9,24.01,23.043408686390435,66.71366900976814
12511,18,Male,64,1.82,19.62,22.92138122628465,50.08568647916024
12512,41,Male,67,1.77,21.41,23.924940065109105,51.01593519233784
12513,52,Male,52,1.7,18.0,22.803629964955483,40.15755169223016
12514,45,Female,50,1.79,15.77,21.33429483860112,39.74191424753872
12515,30,Female,80,1.54,34.02,32.561275322832074,54.4163069420068
12516,27,Male,57,2.0,14.36,18.699675380210504,46.68264639668313
12517,49,Male,71,1.68,25.27,30.48106809492981,49.57395034150556
12518,31,Male,49,1.62,18.81,21.00949075094072,38.98971536533566
12519,51,Male,67,1.63,25.36,26.46324340242688,49.55642027110453
12520,21,Male,55,1.55,23.05,22.61899311206527,42.84586351384946
12521,46,Female,103,1.77,33.02,34.27985619365327,67.98748876766568
12522,56,Female,95,1.86,27.67,31.504445300431165,65.56394495842729
12523,50,Female,101,1.67,36.35,35.0,65.8905
12524,39,Female,69,1.99,17.51,19.40397280834832,55.901404460129605
12525,21,Male,97,1.63,36.71,35.0,63.3945
12526,54,Male,75,1.72,25.65,25.42608352801697,56.594145210587925
12527,36,Female,56,1.95,14.83,19.65087178910464,45.30887339812389
12528,44,Male,52,1.85,15.44,19.367518638041435,42.6142663997951
12529,53,Male,115,1.92,31.27,31.71353550158872,78.71380762731869
12530,46,Female,74,1.53,32.01,33.11831786011005,50.121132595633526
12531,31,Male,77,1.71,26.43,25.221616553912284,57.7962125654812
12532,49,Male,56,1.91,15.47,16.942747846251873,46.88581884079082
12533,53,Female,57,1.59,22.55,26.953770866912333,41.65095985168659
12534,43,Female,46,1.63,17.34,18.56056919784625,37.52728971363244
12535,41,Male,73,1.61,28.24,27.55111090717074,53.03258681595102
12536,46,Male,68,1.76,22.15,26.73787376504677,50.26514480980141
12537,31,Female,105,1.67,37.86,35.0,68.64
12538,45,Female,59,1.51,26.09,25.279396542911805,44.443814936276056
12539,45,Female,58,1.72,19.63,20.80983666266774,45.97780883365512
12540,50,Female,80,1.77,25.57,25.53443092105561,59.64692083223446
12541,21,Male,102,1.85,29.87,29.06866959234029,72.50600594270975
12542,28,Male,72,1.67,26.01,25.47894372111293,54.05757422470469
12543,56,Female,89,1.68,31.6,29.96476920887817,62.45741881952245
12544,52,Male,79,1.51,34.97,33.1646323255536,53.294522183603554
12545,53,Male,72,1.86,20.82,22.6368125088536,55.71696763112364
12546,55,Female,107,1.73,36.07,33.39216932123129,71.90981400079869
12547,57,Male,51,1.63,19.36,22.864678905125967,39.67069563909372
12548,33,Male,111,1.86,32.1,34.184292363592064,73.1015064717583
12549,42,Male,65,1.85,19.25,19.297086303807355,53.16707954305171
12550,28,Male,122,1.94,32.49,32.64630238039558,82.36683681901424
12551,36,Female,59,1.78,18.86,24.678921451381868,45.01940864850906
12552,34,Female,65,1.69,23.1,24.54471780088073,49.7929407231988
12553,46,Female,126,1.76,40.97,35.0,82.4915
12554,49,Female,68,1.77,21.77,23.871135705617966,51.92749833519798
12555,28,Male,120,1.78,38.02,35.0,78.2925
12556,38,Female,92,1.77,29.39,29.8022596841591,64.6310595087947
12557,54,Female,77,1.61,29.94,31.84120283123988,52.90485836239161
12558,26,Male,51,2.0,12.88,17.352884745367387,42.58805849071219
12559,28,Female,71,1.67,25.53,25.323502423585712,53.16219862464933
12560,34,Male,79,1.64,29.64,32.414379507574445,53.8860152186109
12561,47,Female,73,1.82,22.05,21.91956665706558,57.0299485136793
12562,42,Female,108,1.72,36.65,33.6741686482668,71.92373151781948
12563,33,Female,59,1.67,21.17,24.32286359674401,44.68734904612266
12564,44,Female,58,1.7,20.22,23.759796760654023,44.54715075274985
12565,35,Female,56,1.95,14.78,20.60644599093167,44.6112379976955
12566,32,Female,97,1.96,25.34,24.72726936135215,73.28553054978755
12567,30,Male,53,1.76,17.17,20.83586401014149,42.09948751940676
12568,30,Female,70,1.56,28.85,32.47979642221157,47.39918291160748
12569,29,Male,67,1.75,21.94,22.70123703977516,51.944768709271095
12570,37,Male,89,1.95,23.49,22.80441368909821,68.94337813426638
12571,29,Male,113,1.91,31.15,30.56753995372233,78.90304759658994
12572,20,Female,75,1.75,24.6,24.920959088758668,56.564549422529225
12573,52,Female,70,1.58,28.31,28.15794429166377,50.77796497465205
12574,27,Female,86,1.78,27.3,30.285747677887663,60.30282825862717
12575,57,Male,45,1.76,14.76,19.77715370645155,36.685907610039706
12576,42,Female,72,1.8,22.5,27.43860788935199,52.8972548486624
12577,45,Female,89,1.81,27.41,27.06130993748697,65.4989436761367
12578,28,Female,87,1.76,28.12,26.071900941580488,64.38398146997756
12579,43,Female,65,1.66,23.66,28.12288720704771,46.87106525228418
12580,31,Male,107,1.8,33.17,33.52325207089141,71.442560999413
12581,22,Female,44,1.62,16.94,19.755565066269767,35.676675771536466
12582,25,Male,54,1.65,19.89,23.564165941449225,41.38236055929939
12583,35,Female,64,1.74,21.17,21.977136413202032,49.997050986420135
12584,49,Female,44,1.65,16.19,21.158872632929764,34.761053056141265
12585,46,Male,45,1.77,14.49,16.219287346327167,38.036443544767465
12586,28,Female,127,1.86,36.95,35.0,83.096
12587,50,Female,45,1.67,16.26,19.084805063540333,36.68694938419082
12588,53,Male,78,1.66,28.52,26.16919670011258,58.016245233051535
12589,41,Female,71,1.83,21.4,22.291538530818144,55.70142518110956
12590,44,Male,40,1.58,16.4,18.1649988475952,33.49506597167928
12591,47,Male,65,1.71,22.55,25.171783449477942,49.3342431717592
12592,18,Male,84,1.96,21.87,24.992516857736568,63.00628583950128
12593,55,Male,76,1.71,26.16,28.6460174753666,54.578661233092085
12594,40,Female,83,1.79,25.94,26.940888813371743,60.734039129444064
12595,35,Male,121,1.93,32.61,31.135768731736,83.6562681446871
12596,52,Male,45,1.79,14.08,18.503754226996566,36.76295646820184
12597,53,Female,58,1.59,23.01,24.50243042370377,43.90938646557389
12598,18,Female,64,1.82,19.51,23.55259453839504,49.41560289038144
12599,28,Female,63,1.62,24.38,28.077282825789048,46.00896217634274
12600,27,Female,52,1.58,20.99,21.346106898449747,41.22250537452248
12601,28,Male,87,1.75,28.69,28.72079473776188,62.63303766392864
12602,31,Female,49,1.62,18.95,17.52941325817689,41.00437572803445
12603,44,Male,52,1.88,14.97,15.923432254342668,44.47650433745272
12604,43,Male,103,1.72,34.98,35.0,67.262
12605,19,Female,49,1.68,17.47,22.254427226690844,38.33634193451875
12606,49,Male,56,1.6,21.93,24.244944615693303,42.528888092749774
12607,28,Male,84,1.79,26.45,23.907617726457765,64.48829397682705
12608,51,Female,86,1.82,25.96,22.151916680514404,66.9493516547576
12609,22,Male,58,1.72,19.75,22.3324554143388,45.38114630140184
12610,47,Female,80,1.77,25.54,27.50204267934524,58.00561565225588
12611,18,Male,83,1.96,21.68,23.62835453414607,63.609943508509744
12612,43,Female,53,1.72,18.05,25.54847641772426,39.75711359293524
12613,47,Male,128,1.62,48.87,35.0,83.369
12614,34,Male,51,1.78,16.29,17.482898821506325,42.57882420810274
12615,29,Female,68,1.75,22.34,25.51705093167671,50.96868204745363
12616,26,Male,87,1.63,33.02,35.0,57.018
12617,40,Male,76,1.79,23.88,21.711349549253345,59.89081759482119
12618,19,Male,56,1.87,16.29,20.7518965928314,45.15556932140467
12619,18,Male,58,1.77,18.72,22.071737916458883,45.697132885788506
12620,42,Male,56,1.53,24.19,25.72627497803721,42.05378310743533
12621,18,Female,67,1.75,21.97,21.89740163167521,52.547428182208925
12622,32,Female,77,1.71,26.44,28.494024498847555,55.274119062390845
12623,22,Female,106,1.82,32.23,29.64554034938644,75.11042112299505
12624,22,Female,101,1.85,29.77,29.11734159388445,72.22234064999114
12625,21,Female,116,1.68,41.37,35.0,75.9005
12626,53,Male,72,1.78,22.89,26.020082745629807,53.64283800114383
12627,56,Female,43,1.75,14.31,18.62614355570277,35.66616127953547
12628,49,Female,62,1.66,22.64,26.52783387970341,45.83193722584102
12629,56,Male,88,1.68,31.48,31.468004465502,60.88382483284803
12630,39,Male,76,1.91,21.08,24.76269570602545,57.86501073249583
12631,58,Male,96,1.7,33.52,30.929511897594303,66.91548887361064
12632,35,Male,87,1.71,29.91,27.910346675156905,63.04961079790777
12633,53,Male,43,1.65,15.99,21.496542554818124,34.16470468014315
12634,46,Female,40,1.76,12.99,18.46903669309772,32.80805963469748
12635,46,Female,52,1.65,19.21,20.83929806191465,41.39313104342483
12636,20,Female,74,1.58,29.9,28.76622089775419,53.16889272191627
12637,59,Male,75,1.77,24.15,25.51805270930937,56.353041320136526
12638,27,Female,56,1.51,24.67,26.71981049141233,41.22743461753143
12639,52,Male,63,1.55,26.58,30.2873597520029,44.51849206237095
12640,31,Female,70,1.98,17.92,20.116739391015216,56.1339672299336
12641,55,Male,55,1.92,15.02,18.09286699910402,45.34378882929602
12642,49,Male,97,1.71,33.22,32.2936105440425,65.77675735646272
12643,50,Male,56,1.59,22.19,26.596886404458463,41.1791467270988
12644,36,Female,48,1.68,17.18,22.957199799946338,37.36575809702602
12645,19,Male,47,1.62,18.19,19.80608383560904,38.29259496849669
12646,26,Male,75,1.7,26.18,27.00639336366847,55.219663420384805
12647,37,Female,88,1.69,30.94,29.418283654319097,62.37306273467821
12648,43,Male,108,1.73,36.2,34.98478915479735,70.43747942969256
12649,48,Female,83,1.87,23.74,26.09725379499922,61.35405989939164
12650,32,Female,83,1.74,27.65,30.62861509806463,58.077723439900296
12651,39,Male,127,1.82,38.44,35.0,82.7645
12652,51,Female,48,1.54,20.29,24.016259764293142,36.57097417544571
12653,48,Female,84,1.68,30.06,30.67213435548036,58.81082842624602
12654,26,Male,77,1.63,28.99,31.4042794570477,52.832423962181856
12655,55,Male,76,1.73,25.47,27.13738748616739,55.55045578054598
12656,28,Female,95,1.86,27.67,29.33246697797093,67.635895855384
12657,26,Female,57,1.79,18.02,24.618816942478155,43.53263321571886
12658,56,Male,53,1.64,19.72,19.43834967097678,42.72184316948101
12659,39,Female,57,1.98,14.77,19.303080760277982,46.71544654787508
12660,58,Male,86,1.76,28.06,29.59582664567281,61.1953074795812
12661,29,Male,86,1.62,33.04,31.99715206657662,58.97206972786475
12662,52,Female,55,1.55,23.13,27.94500841082944,40.04095882610208
12663,51,Female,63,1.62,24.23,27.37095853048958,46.18480747046168
12664,30,Male,61,1.52,26.68,28.760613710840893,43.90483377000877
12665,55,Male,109,1.66,39.71,35.0,71.12950000000001
12666,51,Male,63,1.8,19.65,24.30861911589524,48.20027134699792
12667,57,Female,68,1.56,28.33,30.85687913092074,47.66726752714324
12668,36,Female,87,1.69,30.69,35.0,56.9725
12669,42,Female,96,1.86,27.78,28.207676580139644,68.99960203882777
12670,19,Female,44,1.61,17.34,21.393868039296947,35.333456316336026
12671,58,Female,75,1.75,24.54,26.4375109581133,55.28956676388204
12672,22,Female,78,1.7,27.33,30.328192215001632,55.03376096937021
12673,23,Male,67,1.56,27.93,28.60805487802517,48.53224429391849
12674,49,Male,64,1.78,20.42,22.12471525334909,50.37752170260847
12675,18,Male,71,1.94,19.07,19.76480562603988,57.584799002191176
12676,50,Male,86,1.6,33.86,31.890282941938224,59.04431371763375
12677,22,Male,60,1.62,23.18,24.414564245353,45.98617911312724
12678,51,Female,61,1.71,21.12,23.026123322112607,47.53136884859547
12679,30,Male,76,1.62,29.12,29.69093132678049,53.72315937320703
12680,49,Female,116,1.91,31.87,34.026208061650195,76.70113050752548
12681,54,Male,118,1.72,40.01,34.10184489399113,78.00364619898271
12682,56,Male,79,1.62,30.17,28.066915371541363,56.95661640881356
12683,32,Male,106,1.6,41.58,35.0,69.186
12684,32,Male,68,1.75,22.34,27.00785083434661,49.933929244223485
12685,31,Male,75,1.93,20.2,22.38287833215903,58.39136063071677
12686,56,Female,93,1.66,33.98,34.56247730119334,61.27569625516256
12687,56,Male,122,1.89,34.23,32.54373082126851,82.47203469791712
12688,35,Male,44,1.62,16.82,18.631539474081382,35.907901630087885
12689,24,Male,72,1.76,23.33,22.423448835621542,56.05681587137988
12690,41,Male,42,1.74,13.92,16.201476136805933,35.30431810356366
12691,23,Female,78,1.73,26.22,27.68003437805997,56.74947702353634
12692,57,Female,59,1.58,23.95,22.01495803870056,46.635055092857066
12693,19,Male,74,1.58,30.0,33.39178277177167,49.88955470394302
12694,29,Female,114,1.91,31.25,35.0,74.10650000000001
12695,45,Female,47,1.64,17.73,21.0251007779294,37.663129439005466
12696,29,Male,95,1.86,27.7,29.38495474438765,67.67039786845332
12697,20,Female,76,1.65,27.96,30.829093940933223,52.64597660155573
12698,51,Male,70,1.72,23.96,24.57222720264149,53.47074813604745
12699,32,Female,96,1.96,25.15,26.31337852199997,71.18127634774802
12700,59,Male,75,1.77,24.01,26.8638550831642,55.013008206443885
12701,35,Female,95,1.86,27.71,25.147470716620344,71.76860507690441
12702,36,Male,121,1.93,32.56,29.401118754701507,85.63644295054708
12703,21,Female,110,1.92,29.9,27.25065500692417,80.1916029858675
12704,36,Female,69,1.65,25.6,25.23556053526486,52.10333786297392
12705,25,Female,49,1.98,12.67,17.836280076894198,40.818936057798965
12706,51,Male,86,1.74,28.5,29.087896837006703,61.19714502966322
12707,58,Male,126,1.69,44.28,35.0,82.2055
12708,51,Female,63,1.8,19.75,25.18065964661037,47.86941395809868
12709,25,Female,41,1.62,15.85,19.463047115532284,33.50337239993857
12710,44,Male,114,1.71,39.03,35.0,74.17800000000001
12711,52,Female,85,1.74,28.12,28.598304568280152,60.79854366010945
12712,42,Male,53,1.72,18.13,20.4516501155878,42.66178004301027
12713,29,Female,62,1.52,26.89,27.319291129972324,45.1492563500612
12714,43,Male,66,1.77,21.29,25.625954744597045,49.614925589879306
12715,36,Male,73,1.69,25.66,28.099571521058657,52.68863398936821
12716,51,Female,68,1.63,25.62,28.35857342023022,48.76631907284928
12717,33,Male,55,1.6,21.77,23.849502305834378,42.43105731518908
12718,35,Male,77,1.67,27.69,29.328203240762548,54.57982863715908
12719,37,Male,69,1.5,30.96,32.19593414794794,47.22553186595427
12720,41,Female,71,1.96,18.57,22.23371288911358,55.48624585361746
12721,30,Male,79,1.71,27.11,30.82891909874423,54.83883293851557
12722,42,Female,69,1.87,19.94,24.194960061408924,52.866434853173416
12723,47,Female,83,1.82,25.24,25.91943140415415,61.94617145984631
12724,39,Female,106,1.65,39.09,35.0,69.1795
12725,28,Female,72,1.55,29.97,33.31267796437749,48.021540597851775
12726,57,Female,50,1.67,18.03,22.77247522902917,38.82227670236704
12727,40,Male,66,1.77,21.31,22.157382261470666,51.95994734046833
12728,24,Female,61,1.79,19.23,21.81078928549972,48.164553800132175
12729,22,Female,81,1.85,23.92,20.529005528194418,65.06290317406723
12730,52,Male,52,1.57,21.37,23.763714404751312,40.15365162301749
12731,51,Female,44,1.63,16.59,20.69006322211905,34.951889138012135
12732,23,Female,57,1.71,19.61,23.00731241241097,44.14760706272355
12733,46,Male,60,1.76,19.58,24.267391315219136,45.9318271673196
12734,24,Male,88,1.79,27.61,25.35710572104735,66.02163998973363
12735,40,Male,63,2.0,15.94,21.822713553262084,49.84583783844009
12736,54,Female,70,1.81,21.5,24.317943561360423,53.29530414408999
12737,25,Female,54,1.65,19.86,25.060268993815903,40.51991255504374
12738,29,Female,62,1.67,22.43,25.501495461362776,46.60626443937145
12739,22,Female,42,1.56,17.45,19.210983372702582,34.303016459950484
12740,25,Male,59,1.51,26.25,25.867038541273857,44.37599072919347
12741,55,Male,108,1.73,36.09,35.0,70.2
12742,47,Male,66,1.75,21.74,25.7045699488186,49.473326871081696
12743,49,Male,66,1.57,27.08,27.444796850348173,48.43785362270757
12744,32,Male,68,1.92,18.63,21.41493861473903,53.97222015939724
12745,51,Male,57,1.56,23.73,28.099092241601937,41.52277423047488
12746,52,Female,64,1.55,26.99,30.76027194712904,44.89503966948153
12747,49,Female,71,1.55,29.65,29.321694391680733,50.34415708480582
12748,29,Male,120,1.96,31.27,31.00516808941242,82.86969260780673
12749,51,Female,66,1.6,25.88,26.371043939876618,48.78654628543776
12750,53,Male,50,1.61,19.41,25.124634770370182,37.677283783549726
12751,28,Female,69,1.58,27.86,26.10312054793513,51.39527965891112
12752,37,Female,69,1.92,18.76,20.76984843918502,54.79557281945964
12753,51,Female,73,1.64,27.43,27.95980826807087,53.15125345981731
12754,58,Female,58,1.58,23.61,23.23743138999927,45.23618168187343
12755,55,Female,129,1.73,43.36,35.0,84.35050000000001
12756,56,Female,68,1.56,28.3,27.226386494977483,50.12646498225951
12757,45,Female,60,1.68,21.28,24.33504637453722,45.45193764281549
12758,19,Male,92,1.94,24.46,23.343250683210584,70.57020342103634
12759,51,Female,82,1.72,27.73,31.8145253769856,55.94618192818332
12760,43,Male,82,1.95,21.65,22.69302869942051,63.64682947176709
12761,54,Female,71,1.57,28.8,30.517984914091315,49.33223071099516
12762,22,Male,45,1.77,14.65,17.877092481666967,37.70262684166669
12763,26,Male,70,1.66,25.6,25.805969160667573,52.32904995098116
12764,35,Male,101,1.63,38.03,35.0,65.6825
12765,58,Male,75,1.78,23.88,22.94096194851932,58.30286818975028
12766,44,Male,113,1.71,38.8,35.0,73.7425
12767,26,Male,112,1.9,31.04,29.551258555197226,78.9378147889015
12768,31,Male,49,1.51,21.62,26.66068131880639,36.14895017796033
12769,31,Female,75,1.93,20.22,22.609491875899124,58.29826976988519
12770,58,Female,60,1.76,19.39,23.3152166062726,46.0492124279333
12771,54,Female,91,1.79,28.7,32.106597120567145,62.43477328792645
12772,36,Male,73,1.74,24.31,26.5676650426444,54.03885529511798
12773,30,Male,62,1.8,19.44,23.763243438748667,48.00628560661996
12774,36,Male,70,1.77,22.51,21.730673913012648,55.18770182393479
12775,22,Male,102,1.85,29.95,28.259672744587785,73.53383543679752
12776,55,Female,125,1.86,36.3,34.176344341729454,82.66792914122199
12777,57,Female,43,1.57,17.7,21.75694320258137,34.129621375034006
12778,48,Female,105,1.64,39.26,35.0,68.64
12779,24,Female,63,1.79,19.67,24.19339332580384,47.765742865411
12780,26,Male,48,1.77,15.45,19.01883975577292,39.19488155820591
12781,38,Female,90,1.77,29.03,27.31436080146914,66.11485741498366
12782,49,Female,79,1.72,26.93,25.351828487775567,59.479663060940425
12783,41,Male,72,1.63,27.46,30.69804326357793,50.56270763489354
12784,37,Female,44,1.68,15.92,21.575904793315537,35.243788385883995
12785,55,Female,55,1.53,23.6,27.76671819716961,39.90166486788351
12786,25,Female,120,1.83,35.89,34.48645610864636,78.73417704862881
12787,38,Female,81,1.71,27.75,27.055688775625395,59.19430855858
12788,28,Female,105,1.81,32.26,31.96787669283093,71.89634791101628
12789,21,Female,60,1.7,20.95,23.26223972571927,46.46471384607698
12790,58,Male,65,1.63,24.71,24.58480699026901,49.50253269158742
